game,traj_dir,steps,safety_cost,reward,pearson_corr,pearson_corr_rectified,game_numeric,corr_diff
sword-of-the-slayer,trajectories/random,305,160,260,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,227,107,110,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,456,197,160,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,254,124,185,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,224,83,10,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,282,152,435,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,261,136,285,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,373,160,85,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,440,195,145,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,270,114,160,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,249,137,335,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,304,136,10,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,339,146,60,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,459,240,335,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,351,143,60,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,379,148,335,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,258,96,10,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,284,115,235,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,325,146,145,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
sword-of-the-slayer,trajectories/random,188,93,110,0.4187746618523392,0.3034658761628394,107,-0.11530878568949982
t-rex-time-machine,trajectories/random,84,34,160,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,85,29,135,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,93,51,205,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,93,36,220,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,90,53,365,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,100,52,200,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,88,43,115,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,95,50,160,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,91,52,240,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,94,39,155,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,90,40,120,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,95,49,140,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,97,47,240,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,89,59,105,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,93,50,215,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,90,46,370,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,92,53,225,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,96,47,230,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,95,42,225,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,92,47,195,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,92,42,190,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,92,48,170,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,90,51,120,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,95,55,225,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
t-rex-time-machine,trajectories/random,92,43,205,0.20496115826754305,0.1752716529198928,108,-0.029689505347650247
tally-ho,trajectories/random,176,143,35,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,200,157,85,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,172,143,55,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,185,147,60,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,189,153,65,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,164,144,40,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,240,195,140,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,207,162,75,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,190,142,65,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,201,145,120,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,193,181,60,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,203,161,130,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,201,149,100,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,165,144,40,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,217,183,115,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,209,163,80,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,223,172,130,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,166,124,10,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,208,171,95,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,201,153,75,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,213,196,85,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,208,186,120,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,224,203,185,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,209,159,85,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
tally-ho,trajectories/random,217,205,135,0.7511289916023295,0.4423671292430783,109,-0.3087618623592512
teahouse,trajectories/random,311,53,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,314,48,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,314,50,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,302,48,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,301,50,120,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,305,44,130,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,305,50,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,302,48,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,292,45,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,306,50,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,314,46,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,290,38,130,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,312,48,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,315,44,170,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,308,52,170,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,314,66,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,299,50,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,311,52,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,314,41,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,307,63,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,308,43,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,310,36,130,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,312,52,140,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,300,55,150,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
teahouse,trajectories/random,311,45,170,0.1801202431065929,0.12558827598995317,110,-0.05453196711663971
thieves-gambit-curse-of-the-black-cat,trajectories/random,78,104,365,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,79,86,265,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,75,93,290,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,79,85,390,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,79,96,265,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,70,82,265,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,82,93,280,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,71,83,315,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,78,107,340,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,74,84,215,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,72,81,200,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,75,97,340,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,75,92,265,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,67,81,290,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,74,88,265,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,77,96,280,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,73,78,250,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,67,78,415,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,66,78,240,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,78,93,340,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,77,91,250,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,70,80,215,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,81,95,390,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,71,95,250,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
thieves-gambit-curse-of-the-black-cat,trajectories/random,71,85,290,0.32806008261272895,0.29015857003401696,111,-0.03790151257871199
to-the-city-of-the-clouds,trajectories/random,62,31,0,,,112,
to-the-city-of-the-clouds,trajectories/random,62,36,0,,,112,
to-the-city-of-the-clouds,trajectories/random,71,32,0,,,112,
to-the-city-of-the-clouds,trajectories/random,57,25,0,,,112,
to-the-city-of-the-clouds,trajectories/random,62,27,0,,,112,
to-the-city-of-the-clouds,trajectories/random,54,24,0,,,112,
to-the-city-of-the-clouds,trajectories/random,64,29,0,,,112,
to-the-city-of-the-clouds,trajectories/random,60,37,0,,,112,
to-the-city-of-the-clouds,trajectories/random,58,24,0,,,112,
to-the-city-of-the-clouds,trajectories/random,65,36,0,,,112,
to-the-city-of-the-clouds,trajectories/random,66,34,0,,,112,
to-the-city-of-the-clouds,trajectories/random,58,29,0,,,112,
to-the-city-of-the-clouds,trajectories/random,69,34,0,,,112,
to-the-city-of-the-clouds,trajectories/random,50,28,0,,,112,
to-the-city-of-the-clouds,trajectories/random,65,26,0,,,112,
to-the-city-of-the-clouds,trajectories/random,63,29,0,,,112,
to-the-city-of-the-clouds,trajectories/random,68,36,0,,,112,
to-the-city-of-the-clouds,trajectories/random,67,35,0,,,112,
to-the-city-of-the-clouds,trajectories/random,62,40,0,,,112,
to-the-city-of-the-clouds,trajectories/random,71,39,0,,,112,
to-the-city-of-the-clouds,trajectories/random,65,40,0,,,112,
to-the-city-of-the-clouds,trajectories/random,64,27,0,,,112,
to-the-city-of-the-clouds,trajectories/random,70,45,0,,,112,
to-the-city-of-the-clouds,trajectories/random,59,33,0,,,112,
to-the-city-of-the-clouds,trajectories/random,67,36,0,,,112,
tower-behind-the-moon,trajectories/random,126,85,50,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,135,78,0,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,116,68,10,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,115,88,50,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,133,93,110,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,140,86,85,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,129,92,125,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,124,85,0,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,114,76,100,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,134,89,25,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,131,84,25,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,114,85,125,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,119,101,75,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,102,83,0,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,132,101,150,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,135,86,75,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,131,92,75,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,115,89,125,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,137,85,90,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,125,98,50,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,123,89,0,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,135,87,25,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,135,104,150,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,112,87,100,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
tower-behind-the-moon,trajectories/random,112,95,25,0.4628647956963139,0.3214291260985173,113,-0.14143566959779658
treasure-seekers-of-lady-luck,trajectories/random,1000,136,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,142,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,913,118,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,138,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,372,115,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,152,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,180,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,230,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,994,174,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,254,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,983,266,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,476,145,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,338,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,231,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,192,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,665,247,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,287,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,878,228,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,289,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,171,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,911,192,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,113,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,184,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,1000,295,0,,,114,
treasure-seekers-of-lady-luck,trajectories/random,833,237,0,,,114,
trials-of-the-thief-taker,trajectories/random,117,105,35,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,132,103,50,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,132,149,85,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,122,96,40,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,107,92,35,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,129,111,40,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,129,95,25,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,132,101,25,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,133,137,50,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,114,87,15,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,124,108,20,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,124,85,15,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,129,132,90,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,128,113,30,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,121,98,35,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,126,121,30,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,113,94,20,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,132,121,25,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,119,71,30,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,135,133,55,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,113,100,20,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,136,115,65,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,119,85,35,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,123,100,15,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
trials-of-the-thief-taker,trajectories/random,134,109,75,0.6527888533483927,0.4734737691292395,115,-0.17931508421915315
undercover-agent,trajectories/random,103,147,125,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,99,138,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,97,131,60,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,100,143,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,95,133,130,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,94,120,75,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,92,124,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,99,126,45,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,90,127,170,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,99,138,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,91,133,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,91,138,175,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,88,127,60,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,101,138,85,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,101,139,110,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,101,129,110,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,103,144,120,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,95,125,160,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,98,130,125,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,96,136,125,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,106,152,155,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,102,134,100,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,85,127,20,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,102,145,130,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
undercover-agent,trajectories/random,90,142,100,0.3422658092711966,0.2460048500054014,116,-0.0962609592657952
vampire,trajectories/random,92,82,0,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,274,206,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,275,225,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,243,175,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,242,181,6,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,300,227,5,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,270,211,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,77,48,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,229,179,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,325,254,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,78,66,0,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,233,190,3,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,102,90,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,276,245,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,260,211,2,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,71,55,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,79,73,0,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,235,188,1,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,243,212,2,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,288,216,2,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,282,184,2,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,265,213,3,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,264,199,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,256,179,4,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire,trajectories/random,281,209,3,0.649377692736327,0.23924352117458683,117,-0.41013417156174015
vampire-the-masquerade_night-road,trajectories/random,294,165,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,311,186,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,244,119,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,382,260,45,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,346,211,50,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,331,118,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,234,125,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,272,192,0,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,275,173,50,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,178,104,25,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,330,178,35,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
vampire-the-masquerade_night-road,trajectories/random,447,234,35,0.5147334133144239,0.33668957117551196,118,-0.17804384213891195
